user_id,email,plan_tier,signup_date
u00465,user465@example.com,premium,2027-10-29 14:57:07.548238
u00466,user466@example.com,basic,2032-06-11 14:57:07.548238
u00467,user467@example.com,standard,2036-11-27 14:57:07.548238
u00468,user468@example.com,basic,2026-09-07 14:57:07.548238
u00469,user469@example.com,premium,2032-07-17 14:57:07.548238
u00470,user470@example.com,premium,2032-05-18 14:57:07.548238
u00471,user471@example.com,standard,2031-02-18 14:57:07.548238
u00472,user472@example.com,premium,2026-05-14 14:57:07.548238
u00473,user473@example.com,basic,2032-02-28 14:57:07.548238
u00474,user474@example.com,standard,2032-07-19 14:57:07.548238
u00475,user475@example.com,basic,2026-12-15 14:57:07.548238
u00476,user476@example.com,basic,2028-04-09 14:57:07.548238
u00477,user477@example.com,standard,2035-05-08 14:57:07.548238
u00478,user478@example.com,basic,2037-04-22 14:57:07.548238
u00479,user479@example.com,premium,2033-01-12 14:57:07.548238
u00480,user480@example.com,basic,2035-06-17 14:57:07.548238
u00481,user481@example.com,standard,2026-05-15 14:57:07.548238
u00482,user482@example.com,standard,2034-08-30 14:57:07.548238
u00483,user483@example.com,standard,2027-04-20 14:57:07.548238
u00484,user484@example.com,basic,2038-02-20 14:57:07.548238
u00485,user485@example.com,standard,2036-10-13 14:57:07.548238
u00486,user486@example.com,standard,2033-03-10 14:57:07.548238
u00487,user487@example.com,basic,2028-03-24 14:57:07.548238
u00488,user488@example.com,premium,2031-09-20 14:57:07.548238
u00489,user489@example.com,basic,2025-10-08 14:57:07.548238
u00490,user490@example.com,standard,2028-06-15 14:57:07.548238
u00491,user491@example.com,standard,2036-07-04 14:57:07.548238
u00492,user492@example.com,basic,2026-11-24 14:57:07.548238
u00493,user493@example.com,premium,2032-01-14 14:57:07.548238
u00494,user494@example.com,standard,2036-04-26 14:57:07.548238
u00495,user495@example.com,standard,2036-07-06 14:57:07.548238
u00496,user496@example.com,standard,2036-02-25 14:57:07.548238
u00497,user497@example.com,basic,2029-03-05 14:57:07.548238
u00498,user498@example.com,standard,2034-12-05 14:57:07.548238
u00499,user499@example.com,premium,2036-05-31 14:57:07.548238
u00500,user500@example.com,standard,2030-05-01 14:57:07.548238
u00501,user501@example.com,standard,2031-05-10 14:57:07.548238
u00502,user502@example.com,premium,2035-06-16 14:57:07.548238
u00503,user503@example.com,standard,2028-05-26 14:57:07.548238
u00504,user504@example.com,basic,2032-02-08 14:57:07.548238
u00505,user505@example.com,basic,2035-08-15 14:57:07.548238
u00506,user506@example.com,basic,2032-11-29 14:57:07.548238
u00507,user507@example.com,premium,2030-10-23 14:57:07.548238
u00508,user508@example.com,standard,2037-07-09 14:57:07.548238
u00509,user509@example.com,basic,2029-03-20 14:57:07.548238
u00510,user510@example.com,premium,2032-07-08 14:57:07.548238
u00511,user511@example.com,standard,2031-06-09 14:57:07.548238
u00512,user512@example.com,premium,2028-12-14 14:57:07.548238
u00513,user513@example.com,basic,2032-08-25 14:57:07.548238
u00514,user514@example.com,basic,2033-12-07 14:57:07.548238
u00515,user515@example.com,basic,2025-09-24 14:57:07.548238
u00516,user516@example.com,premium,2037-04-26 14:57:07.548238
u00517,user517@example.com,premium,2033-12-11 14:57:07.548238
u00518,user518@example.com,basic,2029-07-02 14:57:07.548238
u00519,user519@example.com,premium,2028-08-17 14:57:07.548238
u00520,user520@example.com,basic,2024-11-16 14:57:07.548238
u00521,user521@example.com,basic,2032-05-13 14:57:07.548238
u00522,user522@example.com,standard,2027-06-14 14:57:07.548238
u00523,user523@example.com,premium,2034-07-19 14:57:07.548238
u00524,user524@example.com,basic,2029-04-27 14:57:07.548238
u00525,user525@example.com,basic,2035-02-22 14:57:07.548238
u00526,user526@example.com,premium,2034-10-14 14:57:07.548238
u00527,user527@example.com,standard,2031-10-11 14:57:07.548238
u00528,user528@example.com,standard,2038-01-07 14:57:07.548238
u00529,user529@example.com,basic,2029-01-29 14:57:07.548238
u00530,user530@example.com,premium,2037-09-02 14:57:07.548238
u00531,user531@example.com,standard,2026-07-23 14:57:07.548238
u00532,user532@example.com,premium,2033-08-26 14:57:07.548238
u00533,user533@example.com,premium,2034-09-04 14:57:07.548238
u00534,user534@example.com,basic,2028-10-16 14:57:07.548238
u00535,user535@example.com,standard,2026-02-02 14:57:07.548238
u00536,user536@example.com,basic,2031-08-22 14:57:07.548238
u00537,user537@example.com,standard,2031-05-17 14:57:07.548238
u00538,user538@example.com,standard,2032-04-24 14:57:07.548238
u00539,user539@example.com,standard,2037-11-25 14:57:07.548238
u00540,user540@example.com,standard,2037-11-13 14:57:07.548238
u00541,user541@example.com,standard,2024-12-05 14:57:07.548238
u00542,user542@example.com,premium,2028-02-26 14:57:07.548238
u00543,user543@example.com,basic,2035-05-23 14:57:07.548238
u00544,user544@example.com,premium,2032-09-21 14:57:07.548238
u00545,user545@example.com,standard,2031-08-08 14:57:07.548238
u00546,user546@example.com,basic,2035-05-06 14:57:07.548238
u00547,user547@example.com,standard,2036-09-26 14:57:07.548238
u00548,user548@example.com,basic,2029-05-27 14:57:07.548238
u00549,user549@example.com,premium,2032-12-01 14:57:07.548238
u00550,user550@example.com,basic,2035-11-02 14:57:07.548238
u00551,user551@example.com,basic,2034-12-04 14:57:07.548238
u00552,user552@example.com,basic,2036-09-07 14:57:07.548238
u00553,user553@example.com,basic,2036-05-20 14:57:07.548238
u00554,user554@example.com,basic,2032-12-09 14:57:07.548238
u00555,user555@example.com,standard,2030-03-10 14:57:07.548238
u00556,user556@example.com,basic,2029-06-03 14:57:07.548238
u00557,user557@example.com,basic,2026-05-24 14:57:07.548238
u00558,user558@example.com,premium,2025-08-06 14:57:07.548238
u00559,user559@example.com,basic,2027-06-30 14:57:07.548238
u00560,user560@example.com,premium,2037-03-18 14:57:07.548238
u00561,user561@example.com,standard,2033-11-04 14:57:07.548238
u00562,user562@example.com,basic,2025-12-22 14:57:07.548238
u00563,user563@example.com,premium,2035-10-04 14:57:07.548238
u00564,user564@example.com,premium,2029-10-23 14:57:07.548238
u00565,user565@example.com,standard,2026-05-10 14:57:07.548238
u00566,user566@example.com,basic,2033-01-27 14:57:07.548238
u00567,user567@example.com,basic,2036-07-17 14:57:07.548238
u00568,user568@example.com,premium,2027-12-10 14:57:07.548238
u00569,user569@example.com,basic,2025-04-11 14:57:07.548238
u00570,user570@example.com,premium,2025-07-18 14:57:07.548238
u00571,user571@example.com,basic,2032-10-29 14:57:07.548238
u00572,user572@example.com,premium,2028-05-06 14:57:07.548238
u00573,user573@example.com,basic,2025-09-04 14:57:07.548238
u00574,user574@example.com,standard,2030-11-06 14:57:07.548238
u00575,user575@example.com,basic,2029-10-07 14:57:07.548238
u00576,user576@example.com,basic,2025-06-26 14:57:07.548238
u00577,user577@example.com,standard,2029-12-25 14:57:07.548238
u00578,user578@example.com,basic,2033-02-09 14:57:07.548238
u00579,user579@example.com,standard,2024-12-13 14:57:07.548238
u00580,user580@example.com,basic,2032-02-06 14:57:07.548238
u00581,user581@example.com,premium,2038-03-12 14:57:07.548238
u00582,user582@example.com,premium,2027-11-09 14:57:07.548238
u00583,user583@example.com,basic,2034-10-24 14:57:07.548238
u00584,user584@example.com,basic,2029-07-31 14:57:07.548238
u00585,user585@example.com,basic,2027-12-15 14:57:07.548238
u00586,user586@example.com,premium,2034-09-29 14:57:07.548238
u00587,user587@example.com,basic,2028-12-18 14:57:07.548238
u00588,user588@example.com,premium,2028-06-03 14:57:07.548238
u00589,user589@example.com,standard,2030-12-22 14:57:07.548238
u00590,user590@example.com,premium,2026-12-26 14:57:07.548238
u00591,user591@example.com,premium,2033-12-18 14:57:07.548238
u00592,user592@example.com,standard,2035-12-02 14:57:07.548238
u00593,user593@example.com,premium,2033-10-24 14:57:07.548238
u00594,user594@example.com,basic,2030-01-26 14:57:07.548238
u00595,user595@example.com,basic,2036-01-19 14:57:07.548238
u00596,user596@example.com,premium,2034-11-24 14:57:07.548238
u00597,user597@example.com,basic,2030-08-22 14:57:07.548238
u00598,user598@example.com,premium,2025-05-14 14:57:07.548238
u00599,user599@example.com,basic,2026-01-14 14:57:07.548238
u00600,user600@example.com,basic,2031-09-27 14:57:07.548238
u00601,user601@example.com,premium,2029-08-29 14:57:07.548238
u00602,user602@example.com,basic,2028-02-05 14:57:07.548238
u00603,user603@example.com,premium,2030-04-24 14:57:07.548238
u00604,user604@example.com,basic,2027-03-17 14:57:07.548238
u00605,user605@example.com,basic,2037-04-01 14:57:07.548238
u00606,user606@example.com,standard,2029-01-07 14:57:07.548238
u00607,user607@example.com,standard,2032-09-10 14:57:07.548238
u00608,user608@example.com,premium,2031-09-29 14:57:07.548238
u00609,user609@example.com,standard,2033-06-01 14:57:07.548238
u00610,user610@example.com,premium,2036-03-31 14:57:07.548238
u00611,user611@example.com,standard,2025-09-07 14:57:07.548238
u00612,user612@example.com,basic,2037-03-16 14:57:07.548238
u00613,user613@example.com,premium,2029-10-03 14:57:07.548238
u00614,user614@example.com,premium,2035-04-14 14:57:07.548238
u00615,user615@example.com,basic,2035-09-11 14:57:07.548238
u00616,user616@example.com,premium,2028-11-08 14:57:07.548238
u00617,user617@example.com,premium,2029-10-31 14:57:07.548238
u00618,user618@example.com,standard,2037-12-25 14:57:07.548238
u00619,user619@example.com,premium,2037-07-22 14:57:07.548238
u00620,user620@example.com,basic,2026-12-18 14:57:07.548238
u00621,user621@example.com,standard,2027-10-17 14:57:07.548238
u00622,user622@example.com,standard,2025-05-13 14:57:07.548238
u00623,user623@example.com,basic,2036-04-29 14:57:07.548238
u00624,user624@example.com,basic,2027-07-01 14:57:07.548238
u00625,user625@example.com,standard,2038-06-08 14:57:07.548238
u00626,user626@example.com,premium,2035-05-09 14:57:07.548238
u00627,user627@example.com,standard,2025-07-25 14:57:07.548238
u00628,user628@example.com,basic,2035-11-06 14:57:07.548238
u00629,user629@example.com,standard,2033-10-20 14:57:07.548238
u00630,user630@example.com,basic,2026-10-08 14:57:07.548238
u00631,user631@example.com,standard,2035-12-11 14:57:07.548238
u00632,user632@example.com,premium,2037-05-06 14:57:07.548238
u00633,user633@example.com,standard,2038-01-29 14:57:07.548238
u00634,user634@example.com,standard,2028-12-20 14:57:07.548238
u00635,user635@example.com,basic,2032-06-08 14:57:07.548238
u00636,user636@example.com,basic,2029-05-02 14:57:07.548238
u00637,user637@example.com,basic,2034-08-11 14:57:07.548238
u00638,user638@example.com,standard,2035-03-19 14:57:07.548238
u00639,user639@example.com,premium,2036-08-29 14:57:07.548238
u00640,user640@example.com,basic,2028-03-14 14:57:07.548238
u00641,user641@example.com,basic,2036-09-14 14:57:07.548238
u00642,user642@example.com,standard,2028-07-27 14:57:07.548238
u00643,user643@example.com,basic,2030-11-29 14:57:07.548238
u00644,user644@example.com,premium,2026-02-20 14:57:07.548238
u00645,user645@example.com,premium,2037-10-05 14:57:07.548238
u00646,user646@example.com,basic,2034-03-15 14:57:07.548238
u00647,user647@example.com,basic,2030-02-12 14:57:07.548238
u00648,user648@example.com,standard,2027-12-22 14:57:07.548238
u00649,user649@example.com,premium,2029-09-16 14:57:07.548238
u00650,user650@example.com,premium,2029-06-16 14:57:07.548238
u00651,user651@example.com,basic,2030-11-02 14:57:07.548238
u00652,user652@example.com,standard,2036-04-15 14:57:07.548238
u00653,user653@example.com,premium,2035-04-17 14:57:07.548238
u00654,user654@example.com,premium,2027-06-03 14:57:07.548238
u00655,user655@example.com,standard,2032-10-15 14:57:07.548238
u00656,user656@example.com,standard,2026-02-10 14:57:07.548238
u00657,user657@example.com,premium,2033-01-05 14:57:07.548238
u00658,user658@example.com,premium,2035-04-28 14:57:07.548238
u00659,user659@example.com,standard,2033-05-22 14:57:07.548238
u00660,user660@example.com,premium,2038-01-28 14:57:07.548238
u00661,user661@example.com,basic,2030-01-05 14:57:07.548238
u00662,user662@example.com,basic,2036-05-14 14:57:07.548238
u00663,user663@example.com,standard,2034-11-01 14:57:07.548238
u00664,user664@example.com,standard,2031-04-10 14:57:07.548238
u00665,user665@example.com,standard,2024-11-02 14:57:07.548238
u00666,user666@example.com,basic,2031-11-25 14:57:07.548238
u00667,user667@example.com,premium,2034-11-26 14:57:07.548238
u00668,user668@example.com,basic,2033-02-20 14:57:07.548238
u00669,user669@example.com,premium,2031-04-09 14:57:07.548238
u00670,user670@example.com,basic,2034-03-11 14:57:07.548238
u00671,user671@example.com,premium,2030-11-12 14:57:07.548238
u00672,user672@example.com,basic,2034-06-17 14:57:07.548238
u00673,user673@example.com,standard,2026-09-09 14:57:07.548238
u00674,user674@example.com,basic,2031-05-30 14:57:07.548238
u00675,user675@example.com,premium,2026-07-10 14:57:07.548238
u00676,user676@example.com,basic,2027-05-14 14:57:07.548238
u00677,user677@example.com,basic,2027-10-13 14:57:07.548238
u00678,user678@example.com,basic,2034-07-08 14:57:07.548238
u00679,user679@example.com,standard,2026-08-23 14:57:07.548238
u00680,user680@example.com,basic,2036-12-08 14:57:07.548238
u00681,user681@example.com,standard,2029-02-18 14:57:07.548238
u00682,user682@example.com,standard,2028-12-10 14:57:07.548238
u00683,user683@example.com,basic,2026-05-29 14:57:07.548238
u00684,user684@example.com,basic,2032-05-27 14:57:07.548238
u00685,user685@example.com,basic,2031-07-19 14:57:07.548238
u00686,user686@example.com,premium,2027-09-15 14:57:07.548238
u00687,user687@example.com,basic,2035-06-15 14:57:07.548238
u00688,user688@example.com,standard,2028-12-27 14:57:07.548238
u00689,user689@example.com,basic,2025-01-08 14:57:07.548238
u00690,user690@example.com,premium,2032-09-18 14:57:07.548238
u00691,user691@example.com,basic,2030-10-16 14:57:07.548238
u00692,user692@example.com,premium,2026-07-21 14:57:07.548238
u00693,user693@example.com,premium,2030-12-14 14:57:07.548238
u00694,user694@example.com,basic,2026-06-08 14:57:07.548238
u00695,user695@example.com,standard,2028-05-29 14:57:07.548238
u00696,user696@example.com,premium,2035-12-22 14:57:07.548238
u00697,user697@example.com,basic,2037-10-08 14:57:07.548238
u00698,user698@example.com,basic,2030-01-02 14:57:07.548238
u00699,user699@example.com,standard,2025-05-07 14:57:07.548238
u00700,user700@example.com,premium,2031-12-18 14:57:07.548238
u00701,user701@example.com,premium,2035-03-08 14:57:07.548238
u00702,user702@example.com,basic,2037-06-03 14:57:07.548238
u00703,user703@example.com,basic,2036-02-20 14:57:07.548238
u00704,user704@example.com,standard,2025-10-17 14:57:07.548238
u00705,user705@example.com,standard,2026-04-19 14:57:07.548238
u00706,user706@example.com,premium,2029-07-21 14:57:07.548238
u00707,user707@example.com,premium,2036-05-27 14:57:07.548238
u00708,user708@example.com,basic,2036-05-19 14:57:07.548238
u00709,user709@example.com,premium,2033-07-22 14:57:07.548238
u00710,user710@example.com,standard,2026-11-28 14:57:07.548238
u00711,user711@example.com,standard,2037-04-03 14:57:07.548238
u00712,user712@example.com,basic,2025-10-11 14:57:07.548238
u00713,user713@example.com,standard,2038-02-09 14:57:07.548238
u00714,user714@example.com,standard,2028-05-13 14:57:07.548238
u00715,user715@example.com,standard,2033-11-08 14:57:07.548238
u00716,user716@example.com,standard,2030-09-15 14:57:07.548238
u00717,user717@example.com,basic,2032-05-09 14:57:07.548238
u00718,user718@example.com,basic,2032-07-29 14:57:07.548238
u00719,user719@example.com,premium,2026-01-07 14:57:07.548238
u00720,user720@example.com,standard,2030-06-27 14:57:07.548238
u00721,user721@example.com,premium,2026-01-18 14:57:07.548238
u00722,user722@example.com,basic,2030-06-30 14:57:07.548238
u00723,user723@example.com,basic,2036-07-25 14:57:07.548238
u00724,user724@example.com,basic,2031-03-01 14:57:07.548238
u00725,user725@example.com,basic,2029-04-12 14:57:07.548238
u00726,user726@example.com,basic,2036-11-06 14:57:07.548238
u00727,user727@example.com,basic,2031-05-03 14:57:07.548238
u00728,user728@example.com,basic,2032-11-28 14:57:07.548238
u00729,user729@example.com,standard,2025-01-25 14:57:07.548238
u00730,user730@example.com,premium,2027-12-04 14:57:07.548238
u00731,user731@example.com,basic,2031-01-22 14:57:07.548238
